company_name,name,description,link,start_date,host_company_domains,image,tweet_link,tweet_text,webinar_link,image_link,word
FICO,,,,,,,https://twitter.com/FICO/status/1255892191974752264,@FICO is proud to partner with @jfscolumbus to bring Score a Better Future to Columbus. Don’t miss this free event! From the comfort of your home you’ll hear from FICO experts &amp; learn what you can do to protect your score during these unprecedented times. https://t.co/CmoqPeuKpC https://t.co/8j0NNH3Qwm,https://bit.ly/2KEdT4O,http://pbs.twimg.com/media/EW3TSrPWoAEP-yQ.jpg,event
FICO,,,,,,,https://twitter.com/FICO/status/1255835455100260354,Don't miss @FICO's virtual event focused on #resiliency. Register here: https://t.co/2IhBGnXfxZ https://t.co/IJ4YJjXOrD,https://bit.ly/2UOyvMi,,event
FICO,,,,,,,https://twitter.com/FICO/status/1255648197545996288,"Life-changing events such as the #coronavirus can drive deceptive and illegal actions from those who prey on unsuspecting individuals. Here are some “best practices” you can follow to reduce the likelihood of becoming a victim of #fraud. #backtobasics
https://t.co/nBaIFZJEAL",https://bit.ly/34V18fA,,event
FICO,,,,,,,https://twitter.com/FICO/status/1255497484232790028,@FICO is proud to sponsor the online @SA_Program #SASummit29 on 4/29-4/30. We’re excited to discuss how the #FICO #CyberRisk Score can help you proactively mitigate #supplychain #databreach threats. Learn more &amp; register at: https://t.co/sC7L67KKqV https://t.co/Yyxkew1ktG,https://sharedassessments.org/summit/,http://pbs.twimg.com/media/EWxsTrXXYAAbQw2.jpg,summit
FICO,,,,,,,https://twitter.com/FICO/status/1253021128416731139,"In @P_Wannemacher's session yesterday, he discussed 10 Initiatives that should see increased priority. Missed it? Register for the virtual event today and you'll have access to the replay: https://t.co/2IhBGnXfxZ
#resiliency https://t.co/Cvrf6EezjS",https://bit.ly/2UOyvMi,http://pbs.twimg.com/media/EWOgEzIXYAYIIS7.jpg,event
FICO,,,,,,,https://twitter.com/FICO/status/1252899273781522434,Join @FICO and TIS for a Complimentary Webinar: 'Fraud Prevention in the Digital Age'. Kate Pohl (TIS) and @joergreuter discuss  how to prepare and protect your company against fraud. https://t.co/D23r9b6uMw #payments #machinelearning #ai #webinar #fraudprevention https://t.co/rtNa6NOjI3,https://bit.ly/2VPaQvF,http://pbs.twimg.com/media/EWMxQAHWoAIrEpl.jpg,event
FICO,,,,,,,https://twitter.com/FICO/status/1252599488109318144,The @FICO virtual event starts in 1 hour. Are you registered? Don't miss your opportunity to hear from FICO and industry experts about how to make your organization more resilient. #resiliency Register NOW: https://t.co/2IhBGnXfxZ https://t.co/FPHA5VeMv9,https://bit.ly/2UOyvMi,http://pbs.twimg.com/media/EWIgiwUXsAARvO5.jpg,event
FICO,,,,,,,https://twitter.com/FICO/status/1252322408591233034,Life-changing events such as the coronavirus can drive deceptive and illegal actions from those who prey on unsuspecting individuals. Here are some “best practices” you can follow to reduce the likelihood of becoming a #fraud victim: https://t.co/nBaIFZJEAL #fraudsters,https://bit.ly/34V18fA,,event
FICO,,,,,,,https://twitter.com/FICO/status/1250898482547875844,Take some time to listen to @ScottZoldi on this weeks episode of #FutureofData podcast. #AI https://t.co/LFIdsVLTFn,https://twitter.com/WePalsPlay/status/1250514243818065921,,podcast
FICO,,,,,,,https://twitter.com/FICO/status/1250872475325476868,"RT @AlexH_Johnson: One cool thing about working for an analytics company: when unprecedented things happen, we don't speculate or opine. We…",,,event
FICO,,,,,,,https://twitter.com/FICO/status/1250789834081423360,@FICO is excited to be part of the Third Party #Risk Association 2020 #Virtual Conference. Our session will discuss the challenge of scaling up a #TPRM program &amp; the effectiveness of the FICO® #CyberRisk Score. Register here: https://t.co/urlJo8drQF https://t.co/7URwW41v1p,https://bit.ly/2QZ0ho2,http://pbs.twimg.com/media/EVuyuWwWoAIlBhK.jpg,conference
FICO,,,,,,,https://twitter.com/FICO/status/1249738856171212800,@FICO is excited to present keynote speaker @P_Wannemacher with @forrester who will address: How Companies Are (or Are Not) Helping #Customers During the #COVID19 Pandemic during our #virtual event. Get access to this session + over 30 others right here: https://t.co/2IhBGnXfxZ https://t.co/SL6JviOfI9,https://bit.ly/2UOyvMi,http://pbs.twimg.com/media/EVf23VWX0AE8P02.jpg,event
FICO,,,,,,,https://twitter.com/FICO/status/1248687528108056579,"Good information and tips from @FICO's @LizFightsFraud in this @CNBCselect article by @awhite_credit on how to protect your child from identity theft. 

#Identitytheft #fraud #fraudprevention @childidentitytheft
https://t.co/GqzE0dy3jE",https://cnb.cx/3aXnoYl,,event
FICO,,,,,,,https://twitter.com/FICO/status/1248344601246695426,Great information and tips from @FICO's @LizFightsFraud about protecting your child from identity theft. #identitytheft #fraudprevention https://t.co/TdOpIIoKgO,https://twitter.com/awhite_credit/status/1248312262227644417,,event
FICO,,,,,,,https://twitter.com/FICO/status/1247679317636759557,@FICO is excited to be part of the Third Party #Risk Association 2020 #Virtual Conference. Our session will discuss the challenge of scaling up a #TPRM program &amp; the effectiveness of the FICO® #CyberRisk Score. Register here: https://t.co/urlJo8drQF https://t.co/G0rFW8f34h,https://bit.ly/2QZ0ho2,http://pbs.twimg.com/media/EVCludQWkAIpBIw.jpg,conference
FICO,,,,,,,https://twitter.com/FICO/status/1247510131568500736,"Register now for the #FICOResiliency event: Building #Resiliency – Adapting to the Challenges of Today.
A series of #webinars sharing strategies for organizational resiliency in #adaptability, digital #customerengagement, #riskmanagement + more. https://t.co/2IhBGnXfxZ https://t.co/9Z8k96dqJV",https://bit.ly/2UOyvMi,http://pbs.twimg.com/ext_tw_video_thumb/1247509644152647680/pu/img/Dewzxxnojaz14mBX.jpg,event
FICO,,,,,,,https://twitter.com/FICO/status/1247226226747551745,"@responsiveai @UKFintechWeek @Temenos @IBM @Finance_Edge @VoiceSummitAI @RAlexJimenez @nigelwalsh @BrettKing Thanks for the share about our #FICOVirtualEvent @responsiveai! Go here for more information https://t.co/cKFeiLuDhP about our sessions!

#ethicalai #responsibleai #AI #artificialintelligence",https://bit.ly/2UNPyzg,,summit
FICO,,,,,,,https://twitter.com/FICO/status/1246493054921592832,RT @FICO_Events: @FICO is excited to be part of the Third Party #Risk Association 2020 #Virtual Conference. Our session will discuss the ch…,,,event
FICO,,,,,,,https://twitter.com/FICO/status/1246112800101076993,"@FICO #Virtual Event Track: #Adaptability: Webinars in this track will cover #bestpractices &amp; emerging technologies necessary for creating a more adaptable infrastructure. 
Register for an all-access pass: https://t.co/2IhBGnXfxZ
#AI #banking #fintech #collections #telecom https://t.co/rb6dyrB9Y4",https://bit.ly/2UOyvMi,http://pbs.twimg.com/media/EUsU_NJWoAEv_Wh.jpg,event
FICO,,,,,,,https://twitter.com/FICO/status/1245422448658522112,"RT @ScottZoldi: I am excited to participate in @FICO’s Virtual Event series, talking about the #Resilience of #ResponsibleAI—more important…",,,event
